parent_commit_file_hash; current_commit_file_hash; message; author; date;
164793f3b054c4ff0f131c6cc443d9d0be257901;dae13227d317eed0b9deda201d01c418621617a5;optimize imports;Maxim Mossienko;Thu Jun 29 18:26:16 2006 +0400;
f5efbdcdb57170e558569ea180975cd2a2e7a3e9;164793f3b054c4ff0f131c6cc443d9d0be257901;leak;Maxim Shafirov;Thu Jun 29 18:08:34 2006 +0400;
945e6e71a724f39cfef8dd9a16eec8389eedff5a;f5efbdcdb57170e558569ea180975cd2a2e7a3e9;fixed crash due to reference to nonexisting root highlight level;Maxim Mossienko;Thu Jun 29 18:05:02 2006 +0400;
7c85d084f1ba951dc6bbe637b94fd53c79df3149;945e6e71a724f39cfef8dd9a16eec8389eedff5a;restore selection during project creation;Anna Kozlova;Thu Jun 29 17:55:02 2006 +0400;
68d7819adc54005f8c9ec63e350cbc5eb82327ef;7c85d084f1ba951dc6bbe637b94fd53c79df3149;module rename from project roots;Anna Kozlova;Thu Jun 29 17:38:35 2006 +0400;
8a2e2c0e47d75ea96d84d1a046fbfea598249540;f08894247530816fa61d9d226c7d996c547199c2;Escaping for Facelets (IDEADEV-6726);Maxim Mossienko;Thu Jun 29 17:33:08 2006 +0400;
9ebcd57c4f36fe0eba91b11791b5345424a9be08;8a2e2c0e47d75ea96d84d1a046fbfea598249540;ejb ref fixes: quick fixes added; multiple ejb ref gutter icons;greg;Thu Jun 29 17:06:38 2006 +0400;
566961e58d73ed5c1758165f461e9d157dd19db9;9ebcd57c4f36fe0eba91b11791b5345424a9be08;test fix;Peter Gromov;Thu Jun 29 16:56:13 2006 +0400;
0151090c83da53d18f82d14164e1034dbf7b445a;68d7819adc54005f8c9ec63e350cbc5eb82327ef;PsiAnnotation extends PsiMetaOwner;Peter Gromov;Thu Jun 29 16:34:50 2006 +0400;
2a540e530e475be39d738e377443b05d7172e458;566961e58d73ed5c1758165f461e9d157dd19db9;PsiAnnotation extends PsiMetaOwner;Peter Gromov;Thu Jun 29 16:34:50 2006 +0400;
ca02cf69f983b3bc572582d92a8c3e25fd0a0ff9;2a540e530e475be39d738e377443b05d7172e458;CMR fields aren't attributes;Peter Gromov;Thu Jun 29 16:29:47 2006 +0400;
5b51218e330e078bd6e5085f7d9d876e931a1d9d;ab00cd51519f1318bb6dd735abed24bd701dbac5;IDEADEV-6724;Bas Leijdekkers;Thu Jun 29 16:13:26 2006 +0400;
ca3cd982466de3a5986b554133f133865244b975;0151090c83da53d18f82d14164e1034dbf7b445a;look and feel change;Anna Kozlova;Thu Jun 29 16:12:35 2006 +0400;
9c7da0aee60469b639f3071375dbae6c4dd1b8be;ca3cd982466de3a5986b554133f133865244b975;minor memory optimizations of completion;Vyacheslav Lukianov;Thu Jun 29 16:08:59 2006 +0400;
2a216b8906cb2b6a1ee3f2c636627b2325524ede;9c7da0aee60469b639f3071375dbae6c4dd1b8be;refactored, memory-optimized working with imported projects;Vyacheslav Lukianov;Thu Jun 29 15:55:26 2006 +0400;
c7094d39988ddce530e16d2f5860eaf32f69b82c;2a216b8906cb2b6a1ee3f2c636627b2325524ede;completion of ids: process correctly imported projects;Vyacheslav Lukianov;Thu Jun 29 15:47:09 2006 +0400;
cef00bff640599f6d327c07001f5ed5ad8c9997f;c7094d39988ddce530e16d2f5860eaf32f69b82c;IDEADEV-6494;Eugene Vigdorchik;Thu Jun 29 15:35:51 2006 +0400;
4e60a8d2254bd05f0fbef2766817e2fb30fe92c3;cef00bff640599f6d327c07001f5ed5ad8c9997f;completion of properties: process correctly imported projects and prop files;Vyacheslav Lukianov;Thu Jun 29 15:34:31 2006 +0400;
faa950e6f235bf32a4344c7e1e49151acb30c251;4e60a8d2254bd05f0fbef2766817e2fb30fe92c3;ØÂÓÔÂÓÌ-6686 Introduce laziness in DomManager reference registration for faster tests startup;Peter Gromov;Thu Jun 29 15:32:27 2006 +0400;
51b24d35c1719902533d801030135dfe77374160;faa950e6f235bf32a4344c7e1e49151acb30c251;set junit4 output into idea_rt module output;Alexey Kudravtsev;Thu Jun 29 15:16:37 2006 +0400;
b315f06c2b0ca7784a59693f3b4f53a1fe189137;ca02cf69f983b3bc572582d92a8c3e25fd0a0ff9;IDEADEV-6491;Eugene Vigdorchik;Thu Jun 29 15:15:30 2006 +0400;
6e1e9e05a805160e42c55bc4d4e0890a1f1abcc6;51b24d35c1719902533d801030135dfe77374160;IDEADEV-6491;Eugene Vigdorchik;Thu Jun 29 15:15:30 2006 +0400;
4c75e8df0b1c5aa378ff18c3e6fef1d39cb3a301;6e1e9e05a805160e42c55bc4d4e0890a1f1abcc6;completion for imported targets;Vyacheslav Lukianov;Thu Jun 29 15:09:23 2006 +0400;
ab78241b03552f66c547efb98ca10acfe453064a;4c75e8df0b1c5aa378ff18c3e6fef1d39cb3a301;fixing reference providers to allow completion with no prefix;Vyacheslav Lukianov;Thu Jun 29 15:03:19 2006 +0400;
dc6d7297b8cb8413a5684cc0864f66616c0854cf;b315f06c2b0ca7784a59693f3b4f53a1fe189137;NPE,IOOBE fixes;greg;Thu Jun 29 14:39:50 2006 +0400;
634add0571fe8984396bd896e7fc8ee18dd998e5;ab78241b03552f66c547efb98ca10acfe453064a;NPE,IOOBE fixes;greg;Thu Jun 29 14:39:50 2006 +0400;
cb047cc3a58dc1b8dc44e7cc78d41b4304e7a670;634add0571fe8984396bd896e7fc8ee18dd998e5;for ant files do not complete "keywords", only reference variants;Vyacheslav Lukianov;Thu Jun 29 14:32:04 2006 +0400;
35a605d239ac9630e87dc2801fe051d2ba7fd477;cb047cc3a58dc1b8dc44e7cc78d41b4304e7a670;cleanup;Eugene Vigdorchik;Thu Jun 29 14:31:13 2006 +0400;
82500e1b53f17839bd70b3dbdc4ad463d2e72064;35a605d239ac9630e87dc2801fe051d2ba7fd477;cleanup;Eugene Vigdorchik;Thu Jun 29 14:30:20 2006 +0400;
2e6af0fe9034d63ee6dc4c4883ed68c3d7eda0d8;82500e1b53f17839bd70b3dbdc4ad463d2e72064;Disposers;Peter Gromov;Thu Jun 29 14:28:41 2006 +0400;
3594007eb82db95c6b5cadefd9ed08af14c7763c;2e6af0fe9034d63ee6dc4c4883ed68c3d7eda0d8;cleanup;Eugene Vigdorchik;Thu Jun 29 14:24:14 2006 +0400;
40702ecf3164a0161bd819da86fbd91b919f4175;3594007eb82db95c6b5cadefd9ed08af14c7763c;cleanup;Eugene Vigdorchik;Thu Jun 29 14:23:00 2006 +0400;
c633d7112c90750e6e85f1c04a64a37f58a75126;40702ecf3164a0161bd819da86fbd91b919f4175;cleanup;Eugene Vigdorchik;Thu Jun 29 14:21:03 2006 +0400;
fa6e43d181334b341a38f383aa8e16a407603527;c633d7112c90750e6e85f1c04a64a37f58a75126;cleanup;Eugene Vigdorchik;Thu Jun 29 14:17:46 2006 +0400;
cb59f9bfcc4aabb5765984444fde9a314bae0a27;fa6e43d181334b341a38f383aa8e16a407603527;completion of macrodef parameters;Vyacheslav Lukianov;Thu Jun 29 14:17:14 2006 +0400;
3eb56a99ca3595dab0eb449905731b10bf1656c3;cb59f9bfcc4aabb5765984444fde9a314bae0a27;Request VCS revisions content under process with progress.;Maxim Shafirov;Thu Jun 29 14:11:55 2006 +0400;
f9fe6f2a77f9892dc225905e5f6f3d672406703f;3eb56a99ca3595dab0eb449905731b10bf1656c3;cleanup;Eugene Vigdorchik;Thu Jun 29 14:08:11 2006 +0400;
f1b41892e688f15e4f2450bf48784bc3975b30ff;f9fe6f2a77f9892dc225905e5f6f3d672406703f;generify;Eugene Vigdorchik;Thu Jun 29 13:57:43 2006 +0400;
45bff368ff03c4244f55bd2096f7aac41cfbf8b3;f1b41892e688f15e4f2450bf48784bc3975b30ff;action after project is closed;Eugene Vigdorchik;Thu Jun 29 13:49:12 2006 +0400;
4f7d83d9d2182c0cd83299defc5bcbcd2a79875c;dc6d7297b8cb8413a5684cc0864f66616c0854cf;- file movement across folders (packages) implemented;Michael Gerasimov;Thu Jun 29 13:24:52 2006 +0400;
a366d4afed99b9237f7056821488e281c486b1d9;45bff368ff03c4244f55bd2096f7aac41cfbf8b3;AIOOBE;Eugene Vigdorchik;Thu Jun 29 12:54:29 2006 +0400;
4c232504df9d8ca9c3a003e97c23319722dd68c1;a366d4afed99b9237f7056821488e281c486b1d9;IDEADEV-6664;Eugene Vigdorchik;Thu Jun 29 12:26:29 2006 +0400;
95e55870040554e9632ff5d6b1e2a94ecba03790;4c232504df9d8ca9c3a003e97c23319722dd68c1;IDEADEV-6537;Eugene Vigdorchik;Thu Jun 29 11:09:43 2006 +0400;
56e4cf2caba3ded3f9f8930b2cc06e5b584e2a13;95e55870040554e9632ff5d6b1e2a94ecba03790;cleanup;Eugene Vigdorchik;Thu Jun 29 11:05:12 2006 +0400;
e5343c06bb5b758e76cd235d516bf2952326c172;56e4cf2caba3ded3f9f8930b2cc06e5b584e2a13;keyboard move/resize actions handle gap rows;Dmitry Jemerov;Thu Jun 29 11:00:17 2006 +0400;
20f8f71d2c27e802525f9fbadbd07a00b2e85110;4f7d83d9d2182c0cd83299defc5bcbcd2a79875c;DEADEV-6671 & IDEADEV-6721;Nikolay Chashnikov;Thu Jun 29 09:45:05 2006 +0400;
909db0eb1fdf656c29c2985f79f72d704452cae7;e5343c06bb5b758e76cd235d516bf2952326c172;Conversion buffer allocation optimizations plus severe bug in CharArrayUtil.fromSequence().;Maxim Shafirov;Thu Jun 29 01:00:24 2006 +0400;
1e0f873825cd4970e927c28f45f14e7ef725512d;20f8f71d2c27e802525f9fbadbd07a00b2e85110;rgb() functiion must have only three parameters not less, not much (IDEADEV-4579);Maxim Mossienko;Thu Jun 29 00:17:31 2006 +0400;
e8b74cbba8c8f243c3689aed739c1cc1f74c6d09;1e0f873825cd4970e927c28f45f14e7ef725512d;[#1801] JS formatter problem during element reformat (IDEADEV-6459);Maxim Mossienko;Wed Jun 28 23:27:55 2006 +0400;
31221110d39ca288872d5f0d36868cc054ba60ab;909db0eb1fdf656c29c2985f79f72d704452cae7;test fixed;Maxim Mossienko;Wed Jun 28 23:11:35 2006 +0400;
138214b2868247bf5c320e8eb1820ea444939996;31221110d39ca288872d5f0d36868cc054ba60ab;JSP folding fixed.;Maxim Shafirov;Wed Jun 28 23:02:04 2006 +0400;
29660eee79d5d94899d850f554f9249e2d67138e;138214b2868247bf5c320e8eb1820ea444939996;in-place editing for JList.model;Dmitry Jemerov;Wed Jun 28 22:04:09 2006 +0400;
130182aba776d21089c5cfc8e0dda2e8cd3cbcab;e8b74cbba8c8f243c3689aed739c1cc1f74c6d09;Support faces taglib (IDEADEV-6425);Maxim Mossienko;Wed Jun 28 21:45:15 2006 +0400;
f990c8b06b290bfcd07351a0ac750ea41d1f0495;29660eee79d5d94899d850f554f9249e2d67138e;Support faces taglib (IDEADEV-6425);Maxim Mossienko;Wed Jun 28 21:45:15 2006 +0400;
c24c355be13c51436582cd5dcc5f4ef7a05a92a8;f990c8b06b290bfcd07351a0ac750ea41d1f0495;tweak selected container detection in GridCaptionPanel;Dmitry Jemerov;Wed Jun 28 21:41:14 2006 +0400;
a5f9fa4bb5b1174eb6cf1ff191d8c57785b3ba93;c24c355be13c51436582cd5dcc5f4ef7a05a92a8;avoid zero-size rows and columns;Dmitry Jemerov;Wed Jun 28 21:37:48 2006 +0400;
a7e6dd46887d7aac0ba7336e3cf65e96cb1a09c6;130182aba776d21089c5cfc8e0dda2e8cd3cbcab;allowing negative values in padding/margin;Maxim Mossienko;Wed Jun 28 21:37:10 2006 +0400;
bec1a3d3db1607f5381fd1187f819ab51df33c57;a7e6dd46887d7aac0ba7336e3cf65e96cb1a09c6;IDEADEV-6598;greg;Wed Jun 28 20:59:56 2006 +0400;
d4ecb0447decc1fde509aeb135d601230f675d59;a5f9fa4bb5b1174eb6cf1ff191d8c57785b3ba93;startup speedup;Mike Aizatsky;Wed Jun 28 20:58:40 2006 +0400;
8dff00df9b430ecacc238f67ce823e2e0e73b279;bec1a3d3db1607f5381fd1187f819ab51df33c57;startup speedup;Mike Aizatsky;Wed Jun 28 20:58:40 2006 +0400;
93676d6caa98f7ee9feada801162c32276960695;d4ecb0447decc1fde509aeb135d601230f675d59;duplicate retargets inter-component references in duplicated components;Dmitry Jemerov;Wed Jun 28 20:56:53 2006 +0400;
ce9c5ef7409c32bb786288d2540ec9afe082d828;8dff00df9b430ecacc238f67ce823e2e0e73b279;show comboboxes in transaction attributes view;Peter Gromov;Wed Jun 28 20:40:39 2006 +0400;
52759a2872d6ac315a1029b9f8c789c89c38a5ce;93676d6caa98f7ee9feada801162c32276960695;duplicate recurses component tree when assigning bindings to duplicated components; one more gap cell handling fix;Dmitry Jemerov;Wed Jun 28 20:33:33 2006 +0400;
4722ea64a385d1952913b072eea125ba0010f1a2;ce9c5ef7409c32bb786288d2540ec9afe082d828;openapi restored;Peter Gromov;Wed Jun 28 20:30:57 2006 +0400;
957c00e388a47ca7b1b3f95507822e3a2fd0dfb1;52759a2872d6ac315a1029b9f8c789c89c38a5ce;openapi restored;Peter Gromov;Wed Jun 28 20:30:57 2006 +0400;
53fd5d39e016154269a8fffea558f7e27d414ab1;957c00e388a47ca7b1b3f95507822e3a2fd0dfb1;tests fix;Mike Aizatsky;Wed Jun 28 20:23:39 2006 +0400;
d4897a431c0a17d10328b3116d979ce09b597b35;53fd5d39e016154269a8fffea558f7e27d414ab1;tests fix;Mike Aizatsky;Wed Jun 28 20:23:35 2006 +0400;
f1a6251ba4f548083e5b067f86d2dbc1b62f9400;d4897a431c0a17d10328b3116d979ce09b597b35;click on control inside scrollpane, press Ctrl-D -> scrollpane gets duplicated;Dmitry Jemerov;Wed Jun 28 20:09:30 2006 +0400;
2e2688b40fac7176cc2472759593dd8a2a0e91cd;4722ea64a385d1952913b072eea125ba0010f1a2;coverage: add option to merge data from previous runs;Eugene Vigdorchik;Wed Jun 28 20:04:25 2006 +0400;
cf511df353eb1f0355e49c3496ddc8f67f2dfaee;f1a6251ba4f548083e5b067f86d2dbc1b62f9400;coverage: add option to merge data from previous runs;Eugene Vigdorchik;Wed Jun 28 20:04:25 2006 +0400;
636cbcac73927ee3fcd1bdc62084566ff7c686ab;2e2688b40fac7176cc2472759593dd8a2a0e91cd;test fix;Mike Aizatsky;Wed Jun 28 19:56:54 2006 +0400;
c232965fdfbc48e1f38fca74157f10e9575950b3;cf511df353eb1f0355e49c3496ddc8f67f2dfaee;DOM supports file changing that makes them non-DOM or DOM again;Peter Gromov;Wed Jun 28 19:56:36 2006 +0400;
039abbb9299b15bbb9404c25736f93f34fa9e405;636cbcac73927ee3fcd1bdc62084566ff7c686ab;DOM supports file changing that makes them non-DOM or DOM again;Peter Gromov;Wed Jun 28 19:56:36 2006 +0400;
4c7fc6b18202f62c80c94533e845cee8246877d2;c232965fdfbc48e1f38fca74157f10e9575950b3;duplicate can copy to right, not only below;Dmitry Jemerov;Wed Jun 28 19:47:42 2006 +0400;
6710df21f1a943fef90463cb5739a3e1c6e8d7f3;039abbb9299b15bbb9404c25736f93f34fa9e405;idiot;Sergey Vasiliev;Wed Jun 28 19:44:52 2006 +0400;
14c3c9fe2f6be93210ca3356c8817acc7669490a;6710df21f1a943fef90463cb5739a3e1c6e8d7f3;Some JSP optimizations.;Maxim Shafirov;Wed Jun 28 19:42:46 2006 +0400;
48a0f7736bf6acf2a75f0ac74cc7291a9b5884c7;4c7fc6b18202f62c80c94533e845cee8246877d2;IDEADEV-4840;Alexey Kudravtsev;Wed Jun 28 19:28:24 2006 +0400;
4d5fb8e4ecc1259968f075d4fadbec6ba7ef2c64;48a0f7736bf6acf2a75f0ac74cc7291a9b5884c7;refresh control immediately after closing list model editor;Dmitry Jemerov;Wed Jun 28 19:12:25 2006 +0400;
f4611a97cac891e996c42fabf74af6cb3554a62a;4d5fb8e4ecc1259968f075d4fadbec6ba7ef2c64;alignment[XY] are expert properties;Dmitry Jemerov;Wed Jun 28 18:50:47 2006 +0400;
9c0dd5c54b6f1eeb32bb917844a8814b7c518549;14c3c9fe2f6be93210ca3356c8817acc7669490a;IDEADEV-6704;Eugene Vigdorchik;Wed Jun 28 18:45:49 2006 +0400;
856ee3a7808b93a582de41a5afc88b79b3190105;f4611a97cac891e996c42fabf74af6cb3554a62a;IDEADEV-6704;Eugene Vigdorchik;Wed Jun 28 18:45:49 2006 +0400;
28bb02f9122b9d430d0e414a688216a5326cd23d;856ee3a7808b93a582de41a5afc88b79b3190105;disposable;Anna Kozlova;Wed Jun 28 18:42:21 2006 +0400;
383e59c3ee4d69a9731c23af2faf8bb8e10216b1;28bb02f9122b9d430d0e414a688216a5326cd23d;IDEADEV-2776;Alexey Kudravtsev;Wed Jun 28 18:42:07 2006 +0400;
fec402129c8b26e06593ad5028162f61c0d05408;9c0dd5c54b6f1eeb32bb917844a8814b7c518549;minor fixes;greg;Wed Jun 28 18:41:53 2006 +0400;
3a956f5bdec33f97e9320c71ea1c832a2bc52045;383e59c3ee4d69a9731c23af2faf8bb8e10216b1;minor fixes;greg;Wed Jun 28 18:41:53 2006 +0400;
b8bffb4d95f86b92779938cb5771ab8386a34761;3a956f5bdec33f97e9320c71ea1c832a2bc52045;tuning completion;Vyacheslav Lukianov;Wed Jun 28 18:16:38 2006 +0400;
227f5d22b9adc6a74ac5820bf044757ef6e4b7bd;9c7db09400927e98976e2603e90d21eb0de8cfe5;StepListener introduced;Dmitry Avdeev;Wed Jun 28 18:08:44 2006 +0400;
310aa7793d26fbdc4f16f1e6050edae3e4cf297d;b8bffb4d95f86b92779938cb5771ab8386a34761;StepListener introduced;Dmitry Avdeev;Wed Jun 28 18:08:43 2006 +0400;
c723412891761de90a4616dc90bcfa06f4a5ea2d;310aa7793d26fbdc4f16f1e6050edae3e4cf297d;IDEADEV-6719;Dmitry Jemerov;Wed Jun 28 18:05:58 2006 +0400;
42167122090a0d02cd1aee8e7016118e475138b1;c723412891761de90a4616dc90bcfa06f4a5ea2d;IDEADEV-5606;Alexey Kudravtsev;Wed Jun 28 18:04:37 2006 +0400;
7237c4394f21212f7bf66055004dd72ff9b2e65a;42167122090a0d02cd1aee8e7016118e475138b1;tuning completion;Vyacheslav Lukianov;Wed Jun 28 18:04:06 2006 +0400;
4c275bb5c0d4ed051de6472da759dae4bd5cbe58;7237c4394f21212f7bf66055004dd72ff9b2e65a;IDEADEV-6713;Alexey Kudravtsev;Wed Jun 28 17:54:22 2006 +0400;
6d0d59b8eec84c0542e70feb3c9e284048a0a895;4c275bb5c0d4ed051de6472da759dae4bd5cbe58;IDEADEV-3897;Alexey Kudravtsev;Wed Jun 28 17:50:45 2006 +0400;
4ccd190e36d961bd7af1748aef2ca47fd7af2b3a;fec402129c8b26e06593ad5028162f61c0d05408;fixed wrong insertion of newline;Maxim Mossienko;Wed Jun 28 17:48:57 2006 +0400;
3bb343c94021a787b608f09aba4229b829e3434b;6d0d59b8eec84c0542e70feb3c9e284048a0a895;cleanup;Alexey Kudravtsev;Wed Jun 28 17:44:24 2006 +0400;
2c0de6f312447567b6f28198e55ee4e72c2f5d9f;3bb343c94021a787b608f09aba4229b829e3434b;hacks for completion of ant properties;Vyacheslav Lukianov;Wed Jun 28 17:01:54 2006 +0400;
c213a064e73c037bc82f62e8c45f3dfc9f6d9191;2c0de6f312447567b6f28198e55ee4e72c2f5d9f;crash-proofing;Vyacheslav Lukianov;Wed Jun 28 16:59:48 2006 +0400;
5e6036ea7fa2e8871c02d539181086cccbc11320;4ccd190e36d961bd7af1748aef2ca47fd7af2b3a;disposable;Anna Kozlova;Wed Jun 28 16:44:01 2006 +0400;
aee3329eca3d1d111130405c95a9e3030d5243f9;c213a064e73c037bc82f62e8c45f3dfc9f6d9191;disposable;Anna Kozlova;Wed Jun 28 16:44:01 2006 +0400;
7493e3091140d3b73b040d72a5e4af050be6f42a;5e6036ea7fa2e8871c02d539181086cccbc11320;Working on designer JSP & BeanCreateInfo caching;Mike Aizatsky;Wed Jun 28 16:31:00 2006 +0400;
784874b6fd97a476c0699da557ad99f9991d9983;aee3329eca3d1d111130405c95a9e3030d5243f9;Working on designer JSP & BeanCreateInfo caching;Mike Aizatsky;Wed Jun 28 16:31:00 2006 +0400;
2204b7f4170e74b9262411f3905b1933df2250b1;784874b6fd97a476c0699da557ad99f9991d9983;IDEADEV-5987;Alexey Kudravtsev;Wed Jun 28 16:22:10 2006 +0400;
7335171db092f7cc810283975d1b4b7f01d3a517;7493e3091140d3b73b040d72a5e4af050be6f42a;[#1946] NPE: JSSymbolUtil$JSSymbolVisitor.visitJSCallExpression (IDEADEV-6716);Maxim Mossienko;Wed Jun 28 16:21:59 2006 +0400;
4ff4d308d4cab304fb6a00fa0a6138446681c6da;7335171db092f7cc810283975d1b4b7f01d3a517;y.jar added;Sergey Vasiliev;Wed Jun 28 16:13:37 2006 +0400;
eee8ee6793cbca258b4e41354d865cb9401d9bf7;2204b7f4170e74b9262411f3905b1933df2250b1;IDEADEV-6679;Alexey Kudravtsev;Wed Jun 28 16:02:05 2006 +0400;
9a5b4f9422292c14848f45c1282e661a640dde2a;4ff4d308d4cab304fb6a00fa0a6138446681c6da;IDEADEV-6679;Alexey Kudravtsev;Wed Jun 28 16:02:05 2006 +0400;
0d70fc3178c23aa633eac659506f240261cf2f0e;eee8ee6793cbca258b4e41354d865cb9401d9bf7;IDEADEV-6616;Alexey Kudravtsev;Wed Jun 28 15:59:38 2006 +0400;
9b1af7a27d45917315ae08016e876014ec588179;0d70fc3178c23aa633eac659506f240261cf2f0e;IDEADEV-6607;Alexey Kudravtsev;Wed Jun 28 15:56:32 2006 +0400;
919b184c86aa6b56875d621d6ee91a0825d85e66;9b1af7a27d45917315ae08016e876014ec588179;define antAttributeReferences not only over PsiWhiteSpace, but over any alement in start tag (that allows completion of attributes with prefix);Vyacheslav Lukianov;Wed Jun 28 15:39:31 2006 +0400;
4e887539b873952b19a545e8415720a0e2c7401d;919b184c86aa6b56875d621d6ee91a0825d85e66;IDEADEV-3616;Alexey Kudravtsev;Wed Jun 28 15:38:11 2006 +0400;
411e27e96537e56360696253101330fda4e67132;9a5b4f9422292c14848f45c1282e661a640dde2a;IDEADEV-6711;Peter Gromov;Wed Jun 28 15:33:26 2006 +0400;
ada1411a3c152e2657d3da66b540356d909ad9ed;5b51218e330e078bd6e5085f7d9d876e931a1d9d;prop changes made in properties editor should update file status.;Alexander Kitaev;Wed Jun 28 15:30:35 2006 +0400;
263758547215e442119ac1e83bb11e4d96b82df8;411e27e96537e56360696253101330fda4e67132;IDEADEV-6672;Nikolay Chashnikov;Wed Jun 28 14:37:37 2006 +0400;
c9cb166b212e63ce1d7189bceca5038d747ce2cd;227f5d22b9adc6a74ac5820bf044757ef6e4b7bd;module wizard steps pluggable;Dmitry Avdeev;Wed Jun 28 14:17:23 2006 +0400;
7b1d945222733fbf4382a363ab851ca2544ed073;4e887539b873952b19a545e8415720a0e2c7401d;module wizard steps pluggable;Dmitry Avdeev;Wed Jun 28 14:17:23 2006 +0400;
21def5781687ad49fb3ce01576db4056e3c34e21;ada1411a3c152e2657d3da66b540356d909ad9ed;module wizard steps pluggable;Dmitry Avdeev;Wed Jun 28 14:17:23 2006 +0400;
ae7c5d0ef6c699bbdff5c8148d24db4b2fe5f33d;7b1d945222733fbf4382a363ab851ca2544ed073;make splitter visible;Anna Kozlova;Wed Jun 28 14:10:07 2006 +0400;
762e44d60481a959b3bc71f1fe3753ab7346cd97;ae7c5d0ef6c699bbdff5c8148d24db4b2fe5f33d;negative offsets of elements aren't allowed;Vyacheslav Lukianov;Wed Jun 28 14:07:11 2006 +0400;
4f37ee9588b6d0e4795d009ba8062c62f8fc98e6;762e44d60481a959b3bc71f1fe3753ab7346cd97;hide glass pane when search is disabled;Anna Kozlova;Wed Jun 28 13:59:46 2006 +0400;
d0860619cb8b6c521d1e3bc2a5b05db7a513ec76;21def5781687ad49fb3ce01576db4056e3c34e21;module wizard steps pluggable;Dmitry Avdeev;Wed Jun 28 13:57:00 2006 +0400;
7e09b5484c508a932014dd04d488c0e913053244;4f37ee9588b6d0e4795d009ba8062c62f8fc98e6;module wizard steps pluggable;Dmitry Avdeev;Wed Jun 28 13:56:59 2006 +0400;
92c795b82631f2817d0360359994d8754c1038ca;c9cb166b212e63ce1d7189bceca5038d747ce2cd;cleanup & refactoring;Peter Gromov;Wed Jun 28 13:23:08 2006 +0400;
4bbeb125348e3999a13fc7e8a0f3544dc75a7df6;263758547215e442119ac1e83bb11e4d96b82df8;cleanup & refactoring;Peter Gromov;Wed Jun 28 13:23:07 2006 +0400;
ff3616e59fca2737eb7381101ab968f4ae153197;7e09b5484c508a932014dd04d488c0e913053244;cleanup & refactoring;Peter Gromov;Wed Jun 28 13:23:07 2006 +0400;
55cc547ad7c5ba2f9c9bc3da08b6b181dacc5eb7;ff3616e59fca2737eb7381101ab968f4ae153197;IAE in http://www.jetbrains.net/jira/browse/IDEADEV-3953;Alexey Kudravtsev;Wed Jun 28 13:22:06 2006 +0400;
fe96d75a448a622ec5e8e78c4be64786b3c43204;55cc547ad7c5ba2f9c9bc3da08b6b181dacc5eb7;cleanup;Dmitry Avdeev;Wed Jun 28 13:10:51 2006 +0400;
6da711437dd0d897150a6b6dc4f5e3942510e780;fe96d75a448a622ec5e8e78c4be64786b3c43204;NPE fix;Dmitry Avdeev;Wed Jun 28 13:10:28 2006 +0400;
6e70fcf0cfd40a222c5b8ea5ff1c8dc199c815ad;92c795b82631f2817d0360359994d8754c1038ca;PsiReferenceBase improved;Dmitry Avdeev;Wed Jun 28 13:02:17 2006 +0400;
94bececac17eaa3ecb03f81b29edf193e1dec1d6;6da711437dd0d897150a6b6dc4f5e3942510e780;PsiReferenceBase improved;Dmitry Avdeev;Wed Jun 28 13:02:16 2006 +0400;
5e67163d38d511c519ba2b8fdbab422608acec09;4bbeb125348e3999a13fc7e8a0f3544dc75a7df6;getRangeInElement added to ElementManipulator;Dmitry Avdeev;Wed Jun 28 12:44:15 2006 +0400;
430ae08885ed856315b2a387ffa1df1d81bf5c84;94bececac17eaa3ecb03f81b29edf193e1dec1d6;getRangeInElement added to ElementManipulator;Dmitry Avdeev;Wed Jun 28 12:44:15 2006 +0400;
f4f1dc910b1067406278f3320629fe8c392db26d;430ae08885ed856315b2a387ffa1df1d81bf5c84;IDEADEV-6576;Peter Gromov;Wed Jun 28 12:24:37 2006 +0400;
0bec79c93a07e77505846f2532e4790c75e0ae67;737704a4325d2a070b5ca7d26efe6039e31d9f98;Disposing;Peter Gromov;Wed Jun 28 12:19:12 2006 +0400;
dc99395c24597f3ce697fc1a80368e05bd6a85c8;5e67163d38d511c519ba2b8fdbab422608acec09;Disposing;Peter Gromov;Wed Jun 28 12:19:12 2006 +0400;
5e2d7188094ce9200115b4d5648c25d7badbd452;f4f1dc910b1067406278f3320629fe8c392db26d;Disposing;Peter Gromov;Wed Jun 28 12:19:12 2006 +0400;
015d040457422d4a18307549116f6d824a44ca6c;6e70fcf0cfd40a222c5b8ea5ff1c8dc199c815ad;AddSupport for Struts-EL;Dmitry Avdeev;Wed Jun 28 11:56:54 2006 +0400;
d59affd734e4710ec0a342b19642c7c3c588012d;5e2d7188094ce9200115b4d5648c25d7badbd452;AddSupport for Struts-EL;Dmitry Avdeev;Wed Jun 28 11:56:52 2006 +0400;
1e2b4eec555e672f7666eaae838f64d7d5d3c249;dc99395c24597f3ce697fc1a80368e05bd6a85c8;fix test;Nikolay Chashnikov;Wed Jun 28 11:05:40 2006 +0400;
e6e54f52af889bbfb824c7a19a76157fe5f6eba2;1e2b4eec555e672f7666eaae838f64d7d5d3c249;IDEADEV-6709 & IDEADEV-6669;Nikolay Chashnikov;Wed Jun 28 08:59:53 2006 +0400;
