Bleu-score || Original Commit Message || Generated Commit Message
18.589 || hive <num> fix issues with druid handler pom file jesus camacho rodriguez reviewed by ashutosh chauhan || use codec id to create postings file in simple text codec
18.589 || use the write listener to decide between a blocking and a non blocking flush on close || using gl finish instead of gl flush at pgl end draw
18.589 || set all shimmer frame layout s used in a specific recycler view to same cache group || rename fragment tv show xml to fragment draggable tv show xml
18.517 || clarify servlet exception is thrown when no view is resolved spr <num> || throw an exception if unsupported verb is used
18.434 || hive <num> ldap authentication errors need to be more informative szehon via xuefu || improved the exception handling when objects fail to instantiate
18.434 || changes the blur properties so the blurring starts farther away from the player || fixed a merge issue in the previous bomb merge
18.424 || remove cmmn parent variable scope resolvement || remove unused local variable
18.424 || name the new thread scheduler threads || start the damned thread
18.424 || remove ignore on stream result test || ignore flaky pin test
18.399 || detect insecure http methods enabled on the server || removed the new http methods
