Bleu-score || Original Commit Message || Generated Commit Message
30.951 || add the validator param in the java doc || using realy keyspaces in tests so that their replication strategies can be queried patch by gary dusbabek reviewed by stu hood
30.951 || modify the cat job || comment out the xz compression as i got an unexpected end of stream error in amazon emr with gz it works
30.951 || modify the cat sql job || comment out the xz compression as i got an unexpected end of stream error in amazon emr with gz it works
30.951 || add load balancer in annotation <num> || apply whitespace fix for <num> c <num> d <num> cfe <num> ae <num> d <num> d <num> f <num> aee <num>
30.951 || missed a path that needed changing in r <num> || changed the filepath for the test create thumbnail ffii invalid output file case as it was a valid filepath under linux
30.951 || remove unused constants in file structure || use a tempdir that will get deleted as cwd this way any core files or hserr pids get deleted in afterclass
30.853 || set fill color if drawable is not supported || don t propagate level or rtl in layer drawable set drawable
30.853 || compare string length directly in if to get a shorter method || added a comment about the size of the byte to write
30.853 || removed the timer object in static block || added a set timer method for switching the default timer implementation
30.853 || add multiple annotations || add explicit retention and target annotations to ignore and index annotations
30.853 || don t rely on default encoding for unit tests || ensure the use of utf <num> encoding in image banner tests
30.853 || improve failure message to aid debugging || improve error message for test max cache size bytes too big
