commit,classes
b25b9f1b63729133ab985f7c26d1947f9b4406c6,"[('refactoring', 0.6694470844875458)]"
2ab1e49be49794fc05233ee33a2a8e2d70ebe616,"[('fix', 0.5222755189396154)]"
7c506d53b6b2c310cee5f0e11e18527e6424eb80,"[('test', 0.7285831021448713)]"
111373a84058bf34e50d754610e3550ae3a0bdf5,[]
721eb613cb043619c3c5aeba85c3a5c3c4a2c581,"[('fix', 0.567574906231119)]"
3d4a62adafe33cf3db6114e741c081a19f3e3317,"[('fix', 0.5438318408016904)]"
41fbee2a3226e6023c376283c8e8a681ad167105,[]
c1486dc2fd0971be608e7d194ca60fb137ca9bf4,[]
8f3e76ee4197a643b1eff7b1299689c110d587e7,"[('fix', 0.6962851103917423)]"
ed26ada1fd7295ff3de4dd3143b7838ab0ae3c47,[]
e99febfdfcdd1dcef5e1ffef24f5c00431daaa66,[]
49fa6318fec8a004bef0687ffe7b7ecb42d88306,"[('css', 0.8686857627146756), ('highlight', 0.9296098996408874), ('html', 0.8265047224719739), ('jsp', 0.7335482522766195), ('npe', 0.6313136149935564), ('other', 0.8480554790697099), ('psi', 0.9285174973612361), ('refactoring', 0.9534155607621695), ('test', 0.8838150868615385), ('xml', 0.7814174468719427)]"
06438ad56625bf25ae6a548416fd861b293d3b38,[]
5b24f5e2cd5ad539dd481b136b036aca7743baee,[]
b770ea88ba892229e178210baa406893bd246289,"[('fix', 0.5230964853554737)]"
c6b3018e425e1c231321953d2870cce3e2bc827e,[]
a2b7a69d3acf7e898fba04803763322de4e1194e,[]
a2fd47b4040006361cc5872ce3b0d15beb3a9a13,"[('fix', 0.6060777414026975)]"
558cfbd05a6b5f03fb76abb67375f988d6c46b40,[]
2333003da46c2361e5619ad15f0ccac9e0b08d29,"[('fix', 0.5057739363727051)]"
8d020f46493195d9d47cc377d5049780c9163b70,[]
3e54bd364ab9feb4ef034c51c62d0c823fdb2bff,[]
630737a380700dea735ccc30622211f4c60b19e1,[]
1c178117046287fdd12e0e0085d97d9804ffb8fe,[]
24ae613cfb4a20bb0a7107119f910c854a790882,[]
c559ef0b2609297c8d34eee362ec5904789ded1a,"[('fix', 0.5404085607158937)]"
e674595ab7b95addf66417c80006a33602e9807a,[]
63d7b8133446887cf7f1fa9d232f45b19ed933f8,"[('css', 0.7284983722202513), ('fix', 0.5277643183979437), ('highlight', 0.8139866560059508), ('html', 0.7906416724570993), ('jsp', 0.6060836173615048), ('other', 0.6768404364374314), ('psi', 0.7735989565664247), ('refactoring', 0.9236296798093849), ('test', 0.7979623399462608), ('xml', 0.635778858634074)]"
8544850dfc15a43ca057879e52e2f865217deb49,[]
a9564eecd0c70b7d464d46fc9a0113f2514538c3,"[('fix', 0.5527992592317502)]"
ac2238045a0fc996f8c63de7a338d5dfd93fabf9,[]
1f0313c7bedfe38bd145ecfe996e52b3176e489f,"[('fix', 0.7462975255739495)]"
eb0d77146d4d01098c930b9b81406645be53ec84,[]
8bb207ed67fa93900fc8852d6958b943b767600e,[]
9f6135ba6b79a985e07c8ae6cea270228bdc3bf3,[]
313d85e6d8ff87a45804fb59238c58bd0a9754c6,[]
f32924b2d84723eaaf23cc3b66d6d49b595b3e8a,"[('fix', 0.5506107551560631)]"
c49808fec13688e9e2e5c7c857c66866ef6d6afd,[]
a9cc6bcf3023be0a33646dc07076feacd3b3a2ac,[]
2661c2011b665fa728e6dced7ac0d755159d16f3,[]
68093adce8dd1e2e3415ebc3d2f10d400d2b0545,[]
15d9d046e2a78e7875b76e24962ad6543a3c7fe3,"[('fix', 0.5272644719773336)]"
b2a83494dc61bd686a347f514fa05ce95c5c2f24,[]
2280b81b87958627ea6db91d8ccc6200b35470df,"[('fix', 0.5784872176166828)]"
95faeb0e16b17ae09cdb2b14003d82b42cd74dd3,[]
8eaf8b49194ba7ef349985bd6dac73518e84da2d,"[('fix', 0.6239618923032253)]"
131c7ec7593bc48f87d852ebfe44f71f9fea4d3e,"[('fix', 0.5046887497863228)]"
fb015f1efdcda0b6b0e5f2ab7458bae8c579ec5b,[]
601f60d300e7aae74f961c9d6fb089c14b940cbf,[]
19e129c1cfcb90cf82b00f80310776e508ec0f7f,[]
cdcc090a5db0cd6390c76386ea202a5cc846fd23,"[('fix', 0.5397086848674426)]"
6b74a2a28af764866e47bef10cde05ed43971681,"[('fix', 0.611756163511385)]"
e230d4119794d614403fc6b7b6730d0da8553801,"[('fix', 0.684524601079639)]"
c7887a29228e0e0b2fc622760d4377a800a7faa9,"[('fix', 0.5317439975166184)]"
f62d1f9bba753553ad7c7171cb0cdc0ffc3d8194,[]
6b6f7a48310969a7771353f84b2fd87ab9858d18,[]
d71b5a2667d118c7f779fae19abd272639fa143c,"[('fix', 0.5712632448134608)]"
67022ec99036f78ed069bcfde4b48235f21d4080,[]
5a64bbea403ed24e38a4aa8d9dfcb349e320dc9a,"[('fix', 0.6790684344493977)]"
255c445185bb84c066ce1ba156d3157b7b4ae59b,[]
a6f1fc02ca546c481967178d36fc981443b8cc20,"[('fix', 0.6107221320992701)]"
2d5a2f77504cda4b25d5864335a41677bd1b13b5,"[('fix', 0.5604339043983163)]"
5ebf8db195ae202bc263c4ebfc83e9da3bda33c3,"[('fix', 0.6068566623924718)]"
7c28d08d394798ee71f65ffe9b8161a6f11dbc98,"[('fix', 0.5604339043983163)]"
a1acad93644b16823507b948963e9a34a2976446,[]
caebea5dd49a4b65f1f42246fe499dab5d53e7b2,"[('fix', 0.5733567016697922)]"
4999937155bf9d63a2e13ebc0d91f780b412c9e7,"[('fix', 0.5706407838748088)]"
c843d134e41bb78aea9b84ce9b000162225e3f74,"[('fix', 0.5948456799244224)]"
a96e7825d486c86cb90594dca38e6e667534e043,"[('fix', 0.5105032439519376)]"
11a67e4e7687031f3ffbf1a043dabe55245334cf,"[('fix', 0.5821370663649013)]"
526c04f64e4150ab37005ecbc09cb2728b8f6a6d,"[('fix', 0.5604339043983163)]"
475b37f41e17f4efb5d802f56be0dd267b57687c,"[('fix', 0.5849943799314467)]"
1577102d4bb7f81ea4d50f13f9603bf743c02f72,[]
87f785fc6192297b7cde845f0f7032b9a6becdf5,"[('fix', 0.550121776215665)]"
9a750006b30bc4f315a85c2babfdfc782584ab96,[]
d10550629a2c59d8fb393460d35c8e89950fbc6b,[]
fbccd8c58f794a6207b7110a260e31e3bb85e272,"[('fix', 0.6050948662066422)]"
0f0d3a8238371f6dfc2a9390aeec901f4d396243,"[('fix', 0.6060543516446129)]"
3ade0cb315142cc1e49a0744e63dfe7a4f15d7e3,[]
8b491a7b8239246971bf6117d026537cc2a8b935,[]
1a8c59ab85ba582255b90c5b7b666032d2ca50b5,"[('fix', 0.6958143547556632)]"
7d8a31625cbf0fde8048d380ca2c2d24b6aad493,[]
c471546826a6f00cf8202d089f8889b65aee26d8,[]
ddda70d89637b4d0329f21ba5254800df6089a2f,"[('fix', 0.5339301591967069)]"
757cf70630b3198e992ce1f324e94b1ab577649b,[]
0fca28b3b50970bf952057151995a87d876a7fc4,"[('fix', 0.5684778033944929)]"
f2bb35de0ae0f9aa5e588679d7a71c0a8f7a72cb,"[('fix', 0.6654601515715386)]"
2f6f734d2b8f61bc76efc9d7bb363abbe7353ae3,[]
d3a641b9463e67e5645ea4522c5a167194466039,"[('fix', 0.5228741544190528)]"
4039bfdad681563250549fde78d735db0b9cedc3,"[('fix', 0.6655858392504729)]"
1ce773554974bd59210a669eee2b34e7df1f3462,"[('fix', 0.6688720059695656)]"
f43401cf4982cb3c2fba6924b984c64b6c7859e7,"[('fix', 0.5988126495910778)]"
20f3a50de3981c61ce8464416ea9010c67fadb32,[]
a4e7519b7e20e590c2ea37e2acc9ba824610352c,"[('fix', 0.6688720059695656)]"
53e43c1c98c03cf6c53a0c766f170bdd65dcfcd4,"[('fix', 0.649276077383037)]"
8dbafd8f7bff0cbec33861ca5ffaa86c0ef7cc4e,[]
effdbb21184518a03ff9a9f794a930fd64a9c06a,[]
025aae897a15cba69243f7077ff82b4c164effa8,"[('test', 0.5534382864445935)]"
2d13522e3d7bbf06025593956cd12805505c5ff7,"[('fix', 0.5128714230031265)]"
faa2808bc35272bf1927759991a793d08aa7f35a,"[('fix', 0.6126665194906817)]"
0dcbd34b7dbb5414e5e1f622fc57142012f361c6,"[('fix', 0.5706041362889139)]"
3caa754dd8ceeaf2478de0837ef8683f8ede2877,"[('test', 0.5334123098655726)]"
f01f43657982b51061682e12b500770bcd5474fd,"[('fix', 0.5239499483073731)]"
5663a2f28a28b600ecaaadfbc5996364060f11f7,[]
bbab348894ae35cce24d368b09002e3aa02c49f3,"[('fix', 0.7070613584731956)]"
4a031a4abf1ef7158cc9060786559cdbc2bba2ab,[]
eed9665426df8fb24afaf64d0dd6181777fe8315,[]
f678562760576a442df86e42135e09904ca0bd33,[]
d27db10f6f2a85b5a9d2a4a871651e779365d124,[]
e51c3822fdfb6db1978095c3512645642a7e6f29,[]
ad86715bbcdb87989838523e8252ef12cce51190,[]
76dd0fc0a914613435ddb0590bc90016d33aca08,[]
7e9e1db3f96ebfd1756af98e270a16f790432fcc,"[('fix', 0.5302659027500315)]"
5972d0d3fba713047b674885ce984d7ac448855a,[]
5e0e987e2fd42a95c383c1b569ab990b197b903d,"[('fix', 0.5870262031366255)]"
92134a34ec522b0f2affde37ddc7ad3dab64447e,"[('fix', 0.5008418329431116), ('highlight', 0.5976423955305308), ('other', 0.604482173103217), ('psi', 0.6187736899663601), ('refactoring', 0.8795533128408389), ('test', 0.739090421471349)]"
00211baf2519900fc0b015aaf6b9e7e674054646,[]
f387b777079fe42f83b396ec5c9df79df8a8ca6e,[]
65cb0932f10890be8fe0a531a00f82dd18c579fd,[]
013e953c5a5a5cfacd9f808b3fca5299e85a9397,"[('fix', 0.549871509010879)]"
57c97cbb9b0fabf660df4d0398611990125adc92,"[('fix', 0.5886338702692063)]"
c823ce68a80a10a4a5d511694bb01ae8210f41b3,[]
2f507339a17320d107aeba961b4449f583b939ec,[]
ca23df968b2ae14057e3b43be267324356aab86f,"[('fix', 0.5155252312832835)]"
71a03aeb216c14ea9c1af447814804c06ff551b2,"[('fix', 0.577931014196264)]"
787b5b6682345983b7616f733dd763015ce1451c,[]
69d843e0fef6b6bc7f2efe74561e866d6507423f,[]
3e417913c7051052d53795b41f694daf625490e4,[]
ad60dcd2a892e1cf531b1b37867d385a88a70b28,"[('fix', 0.5087603865517129)]"
4af0587baf51bd5c9da62beab0347bb4cc2dc720,"[('fix', 0.5043944094422824)]"
c6b75467d82fc93a6047c08f9c3c3a7c2b801330,[]
381e37bb790930df1497b44c06a1793e764e184c,[]
2fe2b8206d1000cfe9aff1e88ce750d83c6c73e5,"[('fix', 0.5706041362889139)]"
ddfdb2135b592b3f818bdc9ef30946f5ed4b4564,[]
baef9dbc61e8407836b86ec43e1bee54683f9397,[]
3a1262841e65dc37a566842602b826b492de31d7,[]
be97bc872ca546045298c96483ccadcf6ab264d8,[]
fae315c9509da978a7b4bc4a364f424f30d444b6,[]
e8a59e60e36518f17f45b8d67e170651a499821e,"[('fix', 0.5756633288462615)]"
043a90fd1c5953383ce0ae2ddad54f9db17afd1a,[]
1bf2fabfbdacef312d320580b6981c1a59bf1131,[]
6490e1419063a7592244f00f37b982582af670ea,"[('fix', 0.5841140983814175)]"
f5bc57a1abea2a1da0fe2a61cbdae03fa1cf46ad,"[('fix', 0.5200475394755312)]"
7d4beddd0e878fd5c20c7e49450c0d1b61ed6800,[]
ac588af56e2aa796d92a5895b10c16c999278887,[]
1297774d5e31bc9591f2cbd84b2b7f81c84fc760,"[('fix', 0.5599196232956973)]"
b6781ffa3dd554b210874b20f5b76b02f7923202,[]
3d25167128b8546966ad0011fd3f3b24f272e429,[]
9bb4354215bfb685d8533938a61c98dcdac2d0ec,[]
e967df2e3cf7c8b8e9d26d905e110ab51662c7b4,[]
2bc8d338b096f41c39780dd65b23b83107cf8702,"[('fix', 0.5162959810696748)]"
8f8fc3f77ad89f890ab88953284149e68c09e678,"[('fix', 0.6997715846355553)]"
808b0f67f76f7053f0318ec3bc8cf0f33200c9a1,"[('fix', 0.5114704996856261)]"
33c7a8bc81baa49223fdd8b00ef39ef89252d583,"[('fix', 0.5682538325180252)]"
60a798244894bfbf9056621190a172535862d115,"[('psi', 0.526911242282365)]"
5d5ddecd18547c39a8626bc91b01fd5ea7f665b5,"[('fix', 0.5838978071459461)]"
091f2c5a7d858ea904016068d5169efab2e13588,"[('fix', 0.5879027100862853)]"
c385ae0260429018be69ee73344842cd610e6295,[]
61198a03661952b9830599455f15d470a235f624,"[('fix', 0.6572819446222168)]"
285f86efaa55fb7ea2e88d7d86155ceba9ab01bb,"[('fix', 0.6003479445166858)]"
e7a0e1bd95196a279ad7ad25fef9e87ccd5eb4ec,"[('fix', 0.5734163592892098)]"
fd0ba01764ac374c08ab0329b1397f0e725d4207,[]
1d5da867c91d9a24a30c56996469c5cb0a30f9e6,[]
bb1524e669f4b8a01285806dca476616a4ba5868,[]
f1b6975e81a85f36da4288dfe66901a409265dbc,[]
6e82b032b5e278ed224910ff748568f8375eff4e,"[('fix', 0.6757596476824426)]"
c11406cbf10470d26978a29841ea2c091795e3a2,"[('fix', 0.5197540617690989)]"
7dfec8c7ac61c7497666d0cf22297fd13558475a,"[('fix', 0.501211681433732)]"
9dacd70c64f053a86efb9495a2f00658774a3797,[]
4ce08afc59ddb88ff238f83008e6648df5fe3e80,"[('fix', 0.6348875539453991)]"
88272dbc91bd1378436ee64bca72eab58098f793,[]
2d868b403151c6124c071955cb5d9900f4a50062,"[('fix', 0.5263820461821724)]"
ce3a4535a10db08ce5c0f085b8d045c4efc1a5f3,"[('fix', 0.5733393592021385)]"
1fd8e684106c422e379de814ee8af414706cb8ad,[]
8ab5b12d8a74a651b53dafac058cb07eaa7de728,"[('fix', 0.6006507100421504)]"
1ac81a533ca88fd284c4432da69680a6d7e1d807,"[('fix', 0.5070246829131436)]"
814fb516d6d12d9eda22f4b2c2087fc22229467f,[]
c8933388ba3442862a33e1617e023ac3f5204bd2,"[('fix', 0.5058751243848384)]"
18982ca53413d774cc2d440393997d3e3e9da3bf,[]
a161032e02bc6ce0dc46f6db96243228634c9c67,[]
1b1809f78ba5bc35ca1a3cf7ec1c5dac340360a2,[]
7edfbfacdad5338421a6ab0b3f34fb19831ca26f,"[('fix', 0.6510947087191948)]"
33cab312167ffe520b13a8183b6bac95c0a92052,"[('fix', 0.766040945560986)]"
4c26f5a3f7c6a483d21c1bc49fb897394c8883ff,[]
c25bb6167129235dc2381e1dd6b63025feb43157,[]
17c639042987433fa6cbb58725467b27094fa88d,[]
fb0486e6ae92440023ef83fbc2f5fe42beb9e9c1,"[('fix', 0.5958330967083162)]"
a9e7f59ff1bb07196e4ca5e81476c7acf50fb4cf,"[('fix', 0.6471319928870013)]"
dfd3397ea17c9daa8c140bca8c46e91bbc133d7b,"[('fix', 0.6200589682488336)]"
be1122fdb724fd0f452118b28b02572e4a2f15fd,[]
bfbb71e392d144016134ad72a580841662c4ddac,[]
a3c68119edf1aa7d7e79e82c43e2ad73b72038cd,[]
84049b3b475936c14a4ff03f0d1f6bed54195366,[]
68d2d22a2df5e0eb607c7f62b4a03bfbb98f4fa0,[]
8d0c5db62475d9b83ab891e6ca9c0a7253a7b3fd,"[('fix', 0.7215042062009231)]"
ea2612b2836abd76105a66d7b90a113f171ee816,"[('fix', 0.5553137482824675)]"
bc218fe527f5abac140cc5e2b1a83a72c794c6c9,"[('fix', 0.5043740827411916)]"
4c13edf8dbe66a9fbe2f501b1d373760a3462516,"[('fix', 0.5031431257605352)]"
9bcb9708779d8d027bb8c1bc6db3ef8a629a6cd1,[]
11fb8f6015f266a35e9ac5b14a07b3461175faa8,"[('fix', 0.6768616989440687)]"
f12c944c21170a390be3761e5272a51115dda5e0,"[('fix', 0.6348294985671068)]"
725d9eae85f32aa149d5e189833ae71f6b64423d,[]
c781f8f4e08d74ee0699893e827b5940f78c3556,[]
874ddb612db41e5b7a86e8dc74c4c4283c9030a6,[]
45be01a6cba53b3f9f7f617260104191140e842b,"[('fix', 0.5681852135474307)]"
fc659a57f705562735da70da4938056ae21df7db,"[('fix', 0.6188839317945756)]"
4ad52746ad675e158ea7f82dd4244d12578def5d,"[('fix', 0.6324628500406854)]"
2572bd18e029e08232d35aad556e3b4d1f4da305,[]
88a174a86610abfd944f6f909d374458bbb05e3a,[]
48909c5c6b1a81246bdda4185979cdca24ba1f81,"[('fix', 0.5116163787845474)]"
1b8b3f19067fc58f55c218cd9d351fbc672e616c,"[('fix', 0.5116163787845474)]"
c7f3359a5a91af12fad122d8ec92ec95e0bb54f3,[]
ca8084ea7a7001ab1be14241cab2eec04c00f7f4,"[('fix', 0.6381008484626304)]"
487fb1cab1d17fb1b58066d9123c8ead1aca79ec,"[('fix', 0.5502962232621629)]"
817a6628f59aa1a1d78d018e0046b2f09ee4fe0c,"[('fix', 0.5152501712407382)]"
57bd2755bccdd9624cc4ab9fef3c197eb7fc74c1,"[('fix', 0.6091495425632025)]"
e62040d76fa51f513342ae6031aa83b511df3c93,"[('fix', 0.547605785323761)]"
d5980a0bffc2b43aad170f819fde8393377f75f8,"[('fix', 0.6639092965569923)]"
94c3894f93258af114f6de438bffc6b481dadef6,"[('fix', 0.6647712612815752)]"
544a31706787094f85ebcebadf343e960e46c1a7,"[('fix', 0.5836555339411998)]"
9c48c532d7951fafe0ff73e70a3cab1cd6f0c252,[]
1e7bfa2436ef66db6548e9b98012e8f67d0d5400,[]
4cc1e05818f59fc3cca5706c9355bb4c6cb2070c,"[('fix', 0.6205879320823474)]"
047c1f6ee64c6b669b460fb3e9227a2d2be232ad,"[('fix', 0.7772748273184185)]"
e64385b7ee997ab631f9d036769cc9e24f9aa172,[]
37dac81551492f033fa8925a1e450006951f583c,"[('fix', 0.5692392352468266)]"
1f8a48c4160889bf563896329f3081955df2ea4f,[]
c92da25e491416fc05035e0e53bcaf152bcf60e9,[]
6f2ac90bb1f2b06661d8c036a4272057c128b32b,[]
19b21d436df8c47097ee4bd6fbe54b1ad996d8b4,[]
037c0f79a4f3c9a5a22a49557fb7869ababcefa7,[]
9b11a7ff2b9a1b4954e00266a77cae8bfe217e27,[]
ad4e4969d248061f96e809c1c5012049621573bb,[]
72d939df47c1bec7bc5f4f09e4561f139b658170,"[('fix', 0.5059691566061729)]"
b64f8fffd3a194a07b277f6ca29d64d81caffa9e,"[('fix', 0.6116893508360628)]"
422ec2e790892f2ec8269e71d251b0ed8bf5d6ac,[]
82a62f555085686f996205fcceda8b6225b33175,"[('fix', 0.5168202740587285)]"
780d1a3dd56a04d9e0475e747cbf7da05c433229,"[('test', 0.6460181940437094), ('xml', 0.528630331356179)]"
30bfc58f211f725bd543f97a0992d1abf35c6099,[]
e76a085d2d30640733d25e9965ecee11b204f4f1,"[('fix', 0.539356462213135)]"
705f879b5c94bf659478fb2931716205524edf3e,[]
e25e75a6fa1d055110d0801c5687de0e3fc42028,[]
18adf7f7c48d2252b73904072bed6854142953a0,[]
3ce9c08c38f1b3924ba955c70a3d0ad634e4963d,[]
1ef08842c1223d740bbf1499d109d1e4c7f51515,[]
11f47ac61ff1edfaa9dab143399859ad2754cef4,[]
e7d0ced9ce3c85144e6331ef6cef05ccc090b7eb,"[('fix', 0.6517054100119212)]"
374aedf98b470935d57fb913c951e1903181a055,"[('fix', 0.7256816487263771)]"
331afdff73869759d5f20eb2de496b824520b50a,[]
df86e13162c97eb1ecc89edcab9b15cae6f655fa,[]
ae83e4d04199a1292b91990a6ba7ecf1b25e7227,"[('fix', 0.6572819446222168)]"
a755054286e99056997a4325bb41a21879ff201c,[]
83a66ddffbd62b4523535e72802bd2dc513e36b6,"[('fix', 0.6572819446222168)]"
307e64645f3286cbb4d301b277d7203ea04d1798,"[('fix', 0.6060543516446129)]"
59e5cdbc0046dfffb63c7907b29feb2fb440f3bc,[]
72e2005750c838a3e3761c6a27c65170f3595fc4,[]
7e70ac4fddcde854f876a1ea443ac0dda131bcaa,"[('fix', 0.6008458105322789)]"
8c3ed02dde0866127c24082b4ed7dae2a709f6fa,"[('fix', 0.6659762621046142)]"
4b5ce456aab5244791e489407e91937842c73953,[]
2543de0f10a0c9ef741fccb97cedcbdbcf6f85ef,"[('fix', 0.6570311747535308)]"
9b2b19be53ed8eea9fcdb8bb0fcba8bfb7df2412,[]
be65568e8ea7d140fadd7eb144beb0e559d737a3,[]
eea0e1c43f070d439ed7c0ec919ccfed45bf4282,[]
0e1ed26763cdf6eb9fbe583056dad46bbf8a0f68,[]
e814d5607b2adf60a16286d31be531ec5883c4ad,[]
f36f32edef5b0d6ddddedbe89b0ee7c65f560ee3,[]
f18ca65da6bfa08f02bb1ba0b77a75d222dec60a,[]
46af69c18a5c633109b504b5aba13293436dc37a,[]
4ac241612a2c5e0fdf2448a9a43db9837ad0a420,"[('fix', 0.5040264056906584)]"
f5c797451dead95941be972dcada8ef999a4e880,"[('fix', 0.6252899838168009)]"
3d2e2330fca14bdab9ed8f710c4ef00904d93cd3,[]
9d87232851986264edb109c260b5823327fff42c,"[('fix', 0.5541174377630587)]"
670377fb3832868dad8578fc788e6fac8f76bfc9,[]
f7e5d0007df054247ffd5291c17ec966da5a3fd7,"[('fix', 0.5861725783615568)]"
e319c9ed5701d848300bddae7cccdb112024e517,"[('fix', 0.5473307730866451)]"
bd63159bcdaf6307882c3d3505587163674a79d7,"[('fix', 0.656280446565235)]"
37743ec1c86d67fdaf7f1318cf9197c60c71aaf8,"[('fix', 0.6810688112583627)]"
91ec92312a19b3478dba7512b01ed89e7253c620,"[('fix', 0.5036264603102576)]"
ba94c41762e1d507a2ec5dd5524e6a3c3df66359,[]
b9db765a1ebdcaafa55fa0ba80dd76b7b313f445,"[('fix', 0.576346135323054)]"
2d7c9c9878b7652749fd5fda176ceea82066ec65,[]
fc03217c3e346add1392497faaa7a6470bcc0710,"[('fix', 0.544712069627297)]"
739e74837c9af4d3c78c28d194bf5262a90b6c5e,[]
3d8a4563cf746250fa36ad6aac08d0276542aed0,[]
6a82e24325e80269c79efac2839ef480a916b5f5,[]
5ea555dfccd4a02e09317e4bda4453f07c403a8d,"[('fix', 0.694824696955638)]"
165d714a576dd59ece15f0c47e499b288c2ec98f,"[('fix', 0.5906976769584881)]"
14985ac4ad27c9e1b0ecc36fcb4b439b7b72d00e,"[('fix', 0.7106542017734756)]"
6ad5cf82a942b2b01b657b9414d57db6aa85aec3,[]
36a31c6907ac8c0690a4ca16775c3f60c547f553,"[('fix', 0.5893067090247925)]"
9e4480dfc74ae625c185d7b3a64cde9d824af9e9,"[('fix', 0.5019760170523478)]"
c2c87263327edaa17b4c08fb4ad28f0c8359628c,[]
52ce7be5f25e6b857e32c6ec67b2c9b10c6a0fd7,[]
81d86c6721316a0473343eb7811b01296f210645,"[('fix', 0.7891622264060945)]"
6aa0cfcda3a0ed450226c71e9c1cb38942804d9d,"[('fix', 0.7413479984591861)]"
ae6c17aca43cccb9240de5c496af886ea8d89015,"[('fix', 0.5202845658073982)]"
5e0c30f9f52bc78ecfa8970ce660f33fcef305e8,[]
7d0114117983747f2687ee7ec96d21f98853a19d,[]
c405272ef0ca0c8590ca6b4018ec298eace8c60d,"[('fix', 0.566200180882839)]"
f3526a9953c66cc4969801a31edd8d01a460a78a,"[('fix', 0.5276896383437328), ('refactoring', 0.5463016143552112)]"
4d14c8bc2a23802dbb2cb6cabbc0925bf6f62a84,"[('fix', 0.5288701083791346)]"
9a99815366a70a2ae3291a1d0c01574fdc08b6b9,"[('fix', 0.5130603311052226)]"
edffd01c6cbac2fceb48802136ee6233c7a34871,[]
b7e6d2be6f89d928e15be4ffe3694669f32218d6,[]
7a85e49ee0cb8c39c83aec750c92323e9876b683,"[('fix', 0.5171679438833814), ('refactoring', 0.5486469234566255)]"
72c09038dadbbe3b65478e4d2a3a96be0b90b776,"[('fix', 0.5221738268900088)]"
132928ed645659ef8e9bd90b75ba021fe0543960,"[('fix', 0.6319522939142412)]"
c63ee827ada6181ea77a7d121c46fc16cccdb82c,"[('fix', 0.5851919512735687)]"
5f1e4351667ff4ee40530ce3ac6cb487051c1028,"[('fix', 0.5230082116298954)]"
05b0687d11eb8468ae31c550f245ddb07d978936,[]
717de216b0613cdf6864efabfba45820fe605ea6,"[('fix', 0.5618485143848929)]"
f3271678bf959f4cf2783d353f2633d21bbe96ac,"[('fix', 0.6104207204906377)]"
81424ccc4ca7ceb8fe5a2a69d3beb62048e512b3,[]
430e941245cb5abbf35190697c4b33a8b8aa13e4,[]
592245f078781102afaa7061a8bc52a9181f9585,"[('refactoring', 0.6019432682946413)]"
47eedb8dccef39d9404e42ed696fd3d37aaa570d,"[('fix', 0.566154336029347)]"
2d652ae0aaacfab06a463f826f774c95348e199c,"[('fix', 0.5116163787845474)]"
c372297cbb41098dcd797d3bc2ebd5820a0828a3,[]
50c43789456402c465762bd63d8aa442c07d627e,"[('fix', 0.6416811945623366)]"
5937130ced5844de3bfab7fe6987ea747cc51524,"[('fix', 0.5586214791833539)]"
a2c5bd106bbb5d1a0456e923c1407c8ddb785894,[]
a3ed3aa11d9a9d0ad86a3f9ba0a857335e7c5197,"[('fix', 0.5194675650866082)]"
48841a3d96175510a9d32889aeb3809e76208fd6,[]
fd8ec3652aa471ffd56911f554b37366201e3675,[]
69360ad3b58e0c382ee00e161821505bc1acf636,[]
c72f17f6f0a26b214204a99235f2665330510440,[]
3501bda829da2a7667579dc2a38e2360103f6a15,[]
3ab937a86c980cf1792047903807e58b34228bc6,[]
2541e05d9dad69a31bcc3c9b1beac6ce44b19d21,"[('fix', 0.5501113822160497)]"
6b02932a543bdffecbc957cfc8e26620ba052c88,"[('fix', 0.5313227751106273), ('refactoring', 0.6337667324965663)]"
e987b7f98636da0e908731d53bf7ab07486b2ac8,"[('fix', 0.5116163787845474)]"
95f577de8d7a517e109059118f76c7ca9d314f12,"[('fix', 0.6801341177680189)]"
eca2ae7c4ed8a8ca09bef3733862823669232314,"[('fix', 0.6353121875897101)]"
8042fbcbec4e6467fc04998b19604eca36273327,"[('fix', 0.5482936162525376)]"
9e69919d8bd0f141867667512ddd9151488a9db7,[]
1131174c25b914b69a3ce5b0da5d86d2a3fad340,[]
c57efc728c86874e57b11ae3f22b480c739a9cbe,[]
c1b003a76e238baacbe6615e49496623141ba3bd,[]
375d311fb38353b93a7300aa18ad9bbb0d3f5cae,[]
4f9351cf2dc044999ee8a78ad6cb81b89d18b857,"[('fix', 0.513830335158246)]"
cb9303a4fed31f4039e48f054b6382f041a672ac,"[('fix', 0.6930440884847536)]"
bca03af448e928d9824f1e42927e8fdce72654c1,"[('refactoring', 0.5257930292694057), ('test', 0.6308777272707836)]"
828642f75ff3b5b3bc09f76de08fe2618045c3c5,"[('fix', 0.6021755557215123)]"
1662a975c0a35399337650f8bd1fc00ae17a3418,"[('fix', 0.5625922804135749)]"
41c8b61e640f5c8f9a1d42a32076cbd78c272496,[]
e4abb14a3cf3e4a826deaafd9ac23eabb48a67d3,"[('fix', 0.5306783825187119)]"
e9be0fa92f63a15d5efaa722972bfce60485e387,[]
c59297edf4bf12b434f4a8630970c25c7da0bbae,"[('fix', 0.5259753921954)]"
0a1182b9c62d2b8ced0c50a7459aeb7eb67ec8fe,"[('fix', 0.7056877641850416)]"
f87fa7cda350afceefa0a3e287065c0e80a2cc21,"[('fix', 0.5950895955447055)]"
e22831d34d7ecd0dfe342ad61cc14946d720794f,[]
71ddc3e1008868d2373c7c0a028e3408d74fdb35,[]
7c25e9a3991368032c4653e665d90580a75245c8,"[('fix', 0.5398498779358856)]"
a4019177a4f8eabaf0ce8d6ef14369a67a370d9c,"[('fix', 0.5243802043756098)]"
d991d1096326d7ec2fd3c568c79dd3e05402846e,[]
ec322788ccc7bf410a231996c3a669374604621e,[]
